acidity,caffeine,aroma,texture,bitterness,sweetness,body,aftertaste,color,roast_level,quality_score,quality_label
3.8564563159885994,1.872671099661149,3.4914501751154643,6.725596282374094,1.6917586774854716,8.422689136123068,4.869618578018395,6.144468845346495,2.677778243685771,medium,3.8029274241156887,low
4.59232452291779,1.746316653469437,6.33115295734026,8.070864562722088,5.50561841263376,3.631447993709738,8.478542539495615,2.6635455815232243,7.744324929804613,medium,4.444626095942449,low
4.05167469907888,0.9820098556793014,9.211270110550219,2.065025718310486,8.150639900416738,4.9952750905574,2.079019841254409,1.5362838761782935,5.911263719317232,light,4.637427414498059,low
4.4484587458903695,1.174066481354658,2.895959701050999,4.689144007266594,7.363778295400284,1.1972199589750807,7.614332626554048,6.439233877432939,2.836579496919405,dark,4.171008490716603,low
4.450294566141342,1.0981869677773588,6.606699252071345,8.558220570720554,1.4520341031757638,3.7094147005088174,5.7830942277037485,7.873230424152885,3.627200561480265,dark,3.589279651891233,low
4.303662026112137,1.6927355510872124,6.684041980832685,4.4544965673973955,1.6561165183111317,5.523681183671174,3.5915080840839324,5.710612338298074,7.737478377236491,light,4.317887984919902,low
3.6354346550816126,0.8402389216829353,7.5980172017375285,6.146850441044679,4.625859543693734,1.505584696126951,5.4353762607954215,3.0409536278768114,5.343411120953686,light,3.8585176213058174,low
4.752953743383857,1.48386762184558,2.1841091661453382,6.289924247759784,3.6576144464314897,5.419861564448486,3.6994786279932037,6.998697790237315,2.94428296353765,dark,4.264423855500059,low
3.981170097457604,1.7149504228888286,7.442424682138797,2.6602862782027543,3.0914589075044305,9.343995659725845,6.364737597144754,1.7209515394864203,9.70544071333268,medium,4.297013876872042,low
3.7797777655997815,1.8521187641140993,9.181292685990769,4.260118974870595,3.5290404901784225,1.948538962970247,4.904595305697198,4.976503343217591,7.4361251783519915,light,3.4771555083667485,low
3.5611627123321457,1.210498098459089,2.6171479798321777,4.01060159867739,8.23134468967196,7.879966552679539,2.4796497617099087,2.470300825585782,9.614213492858166,dark,3.8630161754381893,low
4.386339414782363,1.7855087656064155,3.1378899243148988,1.235770376788583,9.363052482686685,4.687039480383934,2.0492476710012704,2.6601314595389502,4.843945408243089,dark,4.336478920396348,low
4.516346542763424,0.9327580843462487,9.742555846374756,1.217725875022197,4.645924250748098,6.896563430719042,5.920261138649171,2.820645542423833,5.275903066225484,medium,4.583771815960254,low
3.5248817433917843,1.8157427500814218,2.628792574385408,8.485273393081961,9.154999019192473,3.342129381867064,9.12171729957493,4.480363513395801,9.081596945665172,medium,4.503791348229076,low
4.268139587448921,0.952986394798379,8.689465840326212,3.457637289755312,3.8934613112309377,2.4354303628722245,4.09561917901917,1.4603518505835786,5.725444062208462,medium,3.0231762089207375,low
3.839743662796907,1.2767447486724408,5.430500708032313,5.662708896149339,5.287932877094125,2.444163528441038,7.597000965003609,4.580140968361883,7.365510207151004,medium,3.227584861071791,low
4.467759185614175,1.7567544389354643,3.2250796696285935,3.6885301622989575,3.0342609803439977,1.634427510788302,6.927952194457903,5.605367024032308,3.2695558974597696,medium,3.467717015402238,low
3.7615496435074873,0.9799009128185285,8.836749111452603,9.466113206038065,6.7642843795825955,2.670820344111187,9.38399422878533,5.349648564696927,5.020538218323765,light,4.72359375556701,low
4.536406607153699,1.07510167427917,5.007747295023989,3.3336708297919637,9.81083003657328,6.977974464900714,8.388829155692267,4.445056903627365,2.1110487922931958,dark,4.483284383855047,low
4.080103019450807,1.6667030820716797,5.633356185367211,4.866911314650416,6.431437864390408,8.935215506591572,6.099447330149167,8.552319472636771,2.853820322892655,light,4.59690306751489,low
4.905094983105101,1.6640438438552891,4.233100324597891,8.854572254361416,4.22032675702194,8.327131170320456,6.9132744841069655,2.3079402317845368,1.0084907374086798,light,4.817124875206409,low
3.7062814162189897,1.569377159462357,6.3365576629143465,8.577402101126278,6.830357013914755,7.166208788870357,9.085478199256315,5.5512706940323655,1.3533854648379422,light,4.927022157191249,low
4.011599526575388,1.6327381333605202,2.4717148532652047,2.674912760616496,2.106286106188488,1.9938867706999241,4.595669061282413,1.5583727526089888,9.795554408592364,light,2.7554569672578673,low
3.6702102818608835,1.4512693320171155,4.519733829865846,8.223789788161394,8.997931722388588,3.6026870166635483,3.941152352719996,1.6404011099011877,3.181183256230861,light,4.386488177471799,low
4.887040427417844,1.1021588706883434,9.724710901017588,5.123681980641034,5.527755557018527,3.7882618779022206,1.0972997527167672,6.164792647093867,6.969796385536018,medium,4.582639304891339,low
4.816009030071472,1.2148351922047034,3.3232008943101476,5.346719848768197,5.0441476783567785,3.249612517578591,8.438959667723179,6.094165823990388,8.551897289196503,medium,3.7491752350730736,low
3.8869124415727336,1.0179172601617108,6.910629980871629,2.201319751743494,6.272783096081673,5.635050937387508,8.208826303630284,8.902301615600113,5.955944133129078,dark,4.915648384326915,low
4.489976069051268,1.890140673600354,3.926710578022254,1.7254136238141218,6.623054765104622,5.819984333917053,1.9400906629013623,6.020863080940659,2.3783005007556057,light,3.7579443503502383,low
4.725833300301824,1.5000701537193446,7.961258131179406,7.551453762763886,1.6459822560386173,4.211973776539992,6.191716430194302,9.638119183643651,7.553047936025497,dark,4.584055632119967,low
4.332801217399194,1.281021700116368,2.177862946465148,5.468150371197698,7.143554991010622,4.184102428627924,5.1758352835019865,1.4382536355993678,6.402262690896247,medium,4.214361050246844,low
4.294475867534009,1.3544069643729593,9.728389405706903,4.931656323536616,3.177385122839766,8.457000381154732,2.0683818595820034,1.8820691630266695,7.581255304126376,medium,4.103362067256434,low
3.8627784363506774,1.9367400075341783,5.084105872452753,7.5655740578715704,7.4255736925593085,8.10363563487717,9.825114043546511,1.3965927541334326,7.927719605713785,medium,4.454420911781182,low
3.6396541517088488,0.9840216837392963,3.1244541701181756,7.889616090919988,8.40281314945777,3.770162485126711,2.932262987170199,2.66749165300186,9.778693309162707,light,3.6681694025664506,low
4.84582363692999,1.5034757984201566,1.6614707259701138,2.430173509024182,8.235626567972684,9.224095994859333,1.6051076208150503,5.871430998475103,6.16206952024039,light,3.605111289751271,low
4.850627085744996,1.4070664146613592,2.5278211457878665,6.492026345298772,5.972508706671002,9.575335153022554,6.353626415517186,6.810149632846852,4.074770014215416,medium,4.812731681016078,low
4.449652185909902,1.5337450825215773,5.677965537004159,2.2181867404991698,5.68152903079676,3.9406828782703673,7.649800094197294,1.4102664215380192,6.836181012102133,dark,3.0291968512988596,low
4.008544686573051,0.8217322205850086,4.033028587881576,7.762375774261411,2.2858836520547055,4.1898245391374935,1.2919910144246827,9.513738008610394,1.6159663831836353,dark,4.272685122605256,low
4.0238143619189914,1.8465486907329818,8.459950292943486,6.912596406404256,7.978115353628221,5.550707380797629,6.9284587485432,8.579488389853429,9.076575864894277,medium,5.877359084105552,medium
4.588933518305359,1.9185419389803349,4.877987712956253,9.609531589751121,3.4426844240204293,9.470087312803061,5.79062688356309,3.669512339413838,2.074429102043771,dark,3.7602819145953172,low
4.8456653899288655,1.4781598203070507,3.238428453288669,1.6206221472077906,5.470258805361519,8.886874898280805,1.9293850798754357,1.6946877720382116,3.950585540972364,medium,3.6369602966576293,low
4.830629636397676,1.6359809886522707,6.554304879436271,1.5134924903612887,3.5584668363476504,1.9231116632523082,2.5527148925172587,2.5289836589715153,8.341708425635087,dark,3.610382657969151,low
4.669813318786436,1.9069992574127548,7.360994951969012,3.539683672238801,2.2044552669972384,4.534576689442746,6.111768675844725,2.142499723794754,6.375811404976407,medium,2.668890418347848,low
4.463047469231432,1.6486863611760785,2.5033771711085486,3.355351153623154,6.666019272025629,5.9803407077479465,3.6672185216195956,2.1095540136905218,4.542719682496979,dark,4.39824842503534,low
3.626209947492573,0.9830468514971137,2.508572946594859,3.2228091916479986,1.4889883134061344,5.52819225296386,9.444841557861844,5.667055197991606,5.260920934375193,light,3.315980163209382,low
3.7424430711419205,1.491546032200176,1.3300428424018866,9.15629122468933,7.7378071071358,2.7447676114320343,8.368662065356457,3.212626982440603,8.690926538819623,medium,4.380802115558527,low
4.847831282790619,1.528058055659427,7.627618135590764,3.245915798645555,3.85828115735005,8.729350940513392,9.852104858622967,4.2232574487623005,4.060039474539029,medium,4.2464294124995625,low
4.409643589489384,1.3089568055628633,6.974240748596245,3.447547535157679,1.001212237040368,7.092467046971536,3.3370375505537258,9.905548000458902,8.826847163309541,dark,4.2051256096437655,low
3.5137955774249443,1.6837330827496673,5.2716778817483245,7.8345843617616735,5.6001622531350685,8.541175373666231,9.727512695181794,7.158828240328103,1.7932098787902233,medium,4.751059923441822,low
3.6522073142990483,1.9212404177228177,8.597534040722774,5.04765858205486,1.4216671767484281,8.72887851414525,4.881104828124021,9.540826003423012,7.991185934877676,medium,5.88267123331948,medium
4.495252653662083,1.9106822154881316,8.251031376550479,7.990395012596631,3.4855260203880953,7.735202682991658,4.127669157823791,2.28300899529804,8.627928697492628,medium,5.364281328227276,medium
3.507592375769328,1.3410072456849584,6.26818927957077,1.588295418079467,7.362788387101445,4.9528954112474555,1.4531457427241792,4.439255273493123,2.6363588755360485,light,3.84779538857139,low
3.741212077126248,0.9358856550089063,8.814441524619328,5.388140743060458,1.5642065945967927,6.494920795138821,1.4748873207364235,5.992586229541189,4.873118791349804,light,4.262171228660707,low
4.323100684049879,1.9818094387548015,2.8525708903309144,1.3025224016495436,8.554046431204021,2.4432886550776884,7.228101303519892,1.6908225569986421,2.4894979719729005,dark,3.695069092284472,low
4.53784279653904,1.806677703735121,2.007276574579551,1.5638788310981906,1.034379303927248,7.062808757274169,5.121360949906251,1.0376869926516208,7.35943716094796,light,4.189068836157543,low
4.477941889253901,0.9495952174439203,3.4277465036529065,9.157937080099698,3.2214148228171204,2.6132793016535265,3.0386946343249512,7.033909004172258,5.818129912554911,dark,4.270090178033031,low
3.83640396419084,1.9050102591408469,1.5137817048038338,2.2532083400583565,7.668136505368643,7.245546314591412,6.525732756927094,6.776375651212918,6.717910120374889,light,4.100607790748323,low
4.568268832021304,1.843875634474554,5.780525752009288,5.791786140476954,3.846431347563761,3.066383446785718,3.2757230642510007,4.697099289996506,2.7683827026059005,dark,3.8881791758770317,low
3.8558736312452,1.4226056685512867,9.429451230654653,4.699860423406359,1.9170314925941216,2.0579617013519798,6.1986857890998035,5.4067966842882935,2.9057127584717755,light,3.909851000073079,low
3.9880995472389014,1.509530522893915,1.3540918660165868,4.126089936329584,4.242105269203851,2.487560411286617,4.232878722844213,4.738987005328807,1.3734759295891572,light,2.8997085083913934,low
4.619737107677036,1.2788032446441564,2.098989226090241,9.098500111185452,3.4335395774607296,1.0179292169716323,8.411970039506372,1.2160454036039998,3.8986078167615674,dark,3.5762283038015843,low
4.474449348570822,0.8657139665864376,5.069791254550918,1.1964105709794055,8.584407119444993,7.468656560681772,8.386265446901014,4.018344455957162,6.037701952003075,medium,3.4329402791541885,low
4.773835115741267,1.2022366899750812,9.404875157751144,6.9741071755803015,3.8201312582662883,7.591609441525412,5.296153583101612,2.5937402985756086,8.721414225975959,medium,4.580793911184107,low
4.486419338450515,1.7634241383176137,3.8454049447907543,9.670549907921954,8.100392245984064,5.634400149219335,4.157371984015141,1.8858177019123188,7.002347027128127,light,4.979583551545188,low
4.3524629050032075,0.8055584276055234,5.565113278195532,6.041513651156578,9.026849303296613,2.4522652094984534,4.263038169031851,9.610483905004148,4.918566910597763,dark,4.9210349189058755,low
3.6405121517421386,1.200199006029373,1.3741557314535289,9.431402158297827,4.904356776188766,1.7519890375962077,8.251430731013961,6.3942375253794905,9.57808102954724,medium,3.4864952595942724,low
4.05157370458915,1.277802432309132,2.3350888086587998,1.470320913574214,9.189488294689529,1.172160697935583,3.953615345178508,7.5579065581294245,7.473206805182487,dark,3.5275168699290074,low
3.897803551522588,1.4448747235255075,9.879671106629623,4.769139871667452,4.395862485668736,2.4917335926869866,2.881534363361614,3.8382736893950575,9.37148682576295,medium,4.513451428112769,low
3.8659844650686255,1.9038267396953126,9.68606826792441,3.3414201186584602,9.676705748410974,9.01769981484832,1.7621950768777614,4.538324165446137,5.748291759449491,dark,4.56138165097677,low
4.959515832128668,1.2156151932391535,1.0444598284096864,7.577388684826568,1.8036057207301563,3.173831575315136,5.200238087959676,3.1323159450705114,3.3301384731382564,light,2.8018411397659717,low
4.089646587000141,1.2163438422754733,9.566306068809151,9.83167381447522,7.183173398529185,4.188441944954941,5.339188890278577,1.8726910386888227,1.4754401772824979,dark,4.26957439501212,low
4.83806983276567,1.685001497731698,6.752079440339504,3.30877056199823,5.444326364112358,1.9481093603319986,8.568178393626164,2.611284736974254,7.534763663354655,medium,3.7895393636183536,low
4.446707938995894,1.3426615290677686,8.811264650680199,6.88757141326667,4.488839249100824,3.0012517427335323,2.991148268014576,8.177626407668374,2.0917269820498072,light,4.060831000229188,low
4.692216955312473,1.0695257875279784,5.092658700704732,2.7828786948376614,6.694406908737408,5.673021137021846,4.428921463015599,7.097912246653983,3.7249761544477047,dark,4.8321588092778915,low
4.2539556396577884,1.3429274193592322,5.640364257213252,6.087972291144489,7.334713824708981,6.469774147860873,8.27565165004322,5.922359883869293,5.792238170955077,medium,4.22814438682094,low
4.365355826939538,0.9690284244557599,5.399619222312282,5.175392380195026,1.0392694268527818,3.2081708274958993,8.412612496740762,5.275808855800912,6.0797492900177295,light,3.625416283110268,low
4.238776540728296,1.011664383807468,7.001778317914939,9.748047966683833,2.5025777987247886,1.5195894330260549,4.461499683808913,9.30190855290512,6.4052487728842245,dark,4.191819495445754,low
3.792864481697067,1.3980413272873757,2.256861292806816,6.476745454268199,7.417414455708868,4.519295822146588,5.132116209580128,1.6546145300080157,2.4962979731473056,medium,3.6172122250405816,low
4.583678172892258,1.3027105394054574,1.2697623088541015,4.145557348781369,6.997468722203858,3.107830338337007,3.7295730176435464,3.5254073191412436,4.417636643394839,dark,2.738575208651155,low
3.9211585436612837,1.89781508128172,3.7713694743207182,2.0268620639914,9.694427546158096,2.9759853090682173,9.392993905773809,4.149440682136427,6.5547480440527,dark,4.318377209527194,low
3.536473949647181,1.2348726789399598,7.342126864629821,2.361221458614411,7.849340112257047,9.638765224421098,2.067793891674223,8.04183230991509,9.728369781704062,light,4.350496318480192,low
4.4682084438607514,1.4967060203336522,2.816681069106535,3.0278523695611157,9.556954369582042,6.546704373331517,9.40374480701323,9.932631581457741,7.548680239297198,light,4.294777753007001,low
3.7656660191105735,1.5587171455034365,7.060891899924256,3.258699952062682,7.322864513813263,6.011905988548863,7.154798066518089,3.1660346328143776,9.30343381384562,medium,5.31298744025125,medium
4.910687876529371,0.8157133479060004,9.729208414965434,8.65554452057024,3.6824698777549885,4.741975931709897,5.784149374180581,8.868766007233726,7.859908524827594,light,5.481299163242244,medium
4.930892865503881,1.5962448464200527,1.8451064421047656,6.051005094542724,1.9482843002577082,4.8604990008712985,1.2939315470604629,8.47560484388612,6.325452720031604,medium,4.597775001242974,low
4.872296585330673,1.0136431602437017,7.053419064026136,5.710518202369298,8.03641477010442,5.868145034542727,5.280365726398075,3.0219165787758997,2.728210322227101,dark,4.862904670810741,low
4.055238050383167,1.9532843809633462,4.993751973741141,2.0329198468229572,6.797342993283243,7.267868263324965,4.669732945024591,4.593993221793003,7.000170867032617,dark,3.9495756412109495,low
3.523184924793301,0.9783952733037355,8.813280289397548,8.741257240144915,1.433674111539666,7.319314865636465,2.450969307776103,4.687055823632672,6.610416093639164,medium,3.6986678364063583,low
4.892477843881588,1.2975489484724285,2.594348105026473,7.5053287288763535,4.240454193108805,2.5452451693490463,6.907686431505912,9.803986016739024,6.422222534115398,dark,4.2467791704561035,low
4.142276222475972,0.9024196016943726,7.23363357003548,1.6090152571000143,9.611198339358575,5.501014768689643,9.740358166314572,2.628027112410085,5.408072811894167,light,3.5923760195782655,low
4.949982228565505,1.9962491022151367,8.543037606832993,7.370515875067918,5.503610311391811,4.7076228553069175,6.059699299580726,8.192421739943038,5.75790943590348,dark,4.856907741649687,low
4.945429965633879,1.402634012397491,9.501527975266209,5.8918439560838145,4.894562224177342,8.834742696424458,7.4327794879955125,4.007734427557989,4.0099827440629365,light,4.285603255635795,low
4.77951418320104,1.5144620207840527,7.1492322546068126,1.7355281117210044,5.119296446433646,6.682770290965387,1.616054073094151,7.577833111985443,5.673814233780728,medium,4.6204506605861,low
3.9416733381043785,0.880491772866113,5.474572876075846,5.124705773757908,2.8799445160464736,5.792536597743836,4.759002962352953,4.780099038660966,2.7780031511063044,medium,4.5504923099959615,low
4.077646592902888,1.6999525644790134,6.560625161810925,5.362266584170423,4.318364537783157,2.0385517796102564,2.047226366480463,6.20523786804886,8.246569576243392,dark,4.2908574454222554,low
4.776705007275286,1.0518867117147028,8.820144860308464,2.4919708614694818,4.328319303884589,6.450741003910703,6.515162519828594,8.493505959935181,2.6719925922883703,dark,4.6489618495505125,low
3.9753830077344166,1.8776651473288566,6.1354877197494675,9.51128332300254,1.4711951816872517,2.054835151122101,9.446339423927391,8.237490084854958,1.7646966090051976,light,4.288891141422653,low
3.7542391200291387,1.0461675685784086,1.2734835372715319,8.649778343325957,7.908108656661264,4.034859180091768,6.955999592244747,8.797808651857302,4.926214237214417,light,2.878020430448407,low
4.335201893687525,1.0288252647963998,9.3785382595628,7.021201035961975,4.7485398871349105,2.2855776833289867,1.6912274348297938,1.5365559281019312,6.924766955554556,dark,3.7914491895249105,low
4.904232161241172,0.8438596014177139,7.20574075928405,5.160660049005465,8.39961898134781,7.22866282321932,4.191995844865746,7.228454977357703,4.939451424401872,dark,4.4490173800671595,low
4.54404469501246,1.366480334131999,7.088620471995219,4.705889874260577,8.653132010079059,2.8562690245253735,5.9559704149676636,2.2598863904958657,3.4907871875617773,medium,4.260095516416885,low
4.355091755134048,1.4778093599151396,2.9410763715794546,6.858761204358587,2.9079464922879223,4.526734358692234,4.62886980519927,4.742367112165699,6.023540655013966,medium,3.6697899580975153,low
3.6457647406561526,0.8788503673140229,6.929969232093915,5.908886824662149,6.916181339531157,9.061072998569008,8.502796094276551,5.937295735492196,4.1230210187097995,medium,4.310187838090723,low
4.422510840048755,1.7306331400340127,4.544779650887426,1.5604579529369706,5.250536237466836,2.8388474505907326,8.332039042389903,4.624655362721477,9.395809211139698,dark,3.6107558977260723,low
4.985080775156395,1.3439466016976331,6.861096793373429,5.612523838932985,8.921410641293367,5.570245575629012,6.506479180928993,5.6765050822270675,9.303806256432148,dark,5.080131322535503,medium
3.710126022854786,1.429268323193096,1.9593372727719165,8.257632555095554,2.941666112588087,4.7734449504941985,4.361121506194348,9.968736779187573,5.521346379748859,dark,4.948285258237002,low
4.277494478545605,1.328915296325874,6.920607741427324,5.133158898372622,7.100318802790398,1.1631163694115676,3.2980273638691973,2.2169558234156925,3.950955946164327,medium,4.145655916593981,low
4.816059607891933,1.2809156730503912,9.994723531936,1.4676091979884158,6.469769100274503,8.134823022155315,1.9528688639181637,7.07910440802783,7.634191725609751,dark,5.124090338034301,medium
4.6111529266313065,1.4715683975698615,1.4339083497450043,8.076503794456297,3.6577132981464953,1.6214131568313976,4.194079151378986,4.564008697470537,1.3304164913475998,light,3.139257050342641,low
4.545523611492902,0.986288295116855,9.794567657991855,2.8122740392237695,2.2294081328605535,5.268295188792583,4.718552654869476,2.197088190165959,5.272921054392861,dark,3.254358503820969,low
4.553726125980663,1.0183137565943254,4.662171646505835,3.327587513992349,6.8647578442954895,6.0461046544505495,7.082406325936662,2.428630870368786,4.026910548433001,dark,4.202129845792669,low
4.039236726829633,1.8341427452162207,8.836781053035333,2.482357180890663,7.647377123190976,6.655838109531284,6.9234384186781615,9.543457956210553,9.284822965922992,dark,4.9951460231578,low
3.94038776639674,1.9353385545603592,8.04146935652446,3.971935583843478,3.84064609387015,7.197684663770881,1.6309732567713127,8.916413470405859,1.1080272454541429,dark,4.8906817532358815,low
4.714041733217771,1.2479711795357036,6.10314634888001,7.810763551197716,6.803493436200824,3.2794514517044355,4.55733383888042,9.163377643735197,5.975333881465142,dark,5.468830261130069,medium
4.715170092018771,1.1248936077722647,7.646042883261939,5.674472735535436,4.556178168503529,1.0898089899260444,2.6360098049562573,9.923794982446479,7.6659722295996335,light,3.7719901375565223,low
4.800608477870155,1.572799451886819,8.906640051712131,2.843931467356413,7.41886194954356,7.510992961194208,2.4113143478512513,2.8748385100766614,5.365161887716371,light,5.408786620241204,medium
4.869860828834707,1.2904810053177158,4.637262894859297,8.900470703368367,2.792937474046478,5.820909394128208,8.445719347635213,4.198954036276556,1.7686272714644948,dark,4.838798793456345,low
4.267013598291407,0.8304636267924139,3.943298454069148,8.916236694563763,9.01193502372557,8.52505932886524,1.3772369504463178,7.022971269323801,9.75215251025112,medium,4.160926770906835,low
4.252274442030799,0.9873831168394285,7.0083404700722625,8.835205825414063,3.5866863681902177,8.392495266106248,4.772645883119091,5.354222858745826,5.662093882384881,dark,5.9674002592854745,medium
4.697442768450163,1.659166674616877,8.270613477471327,3.1491659024338534,4.310073889805376,8.58993551009095,2.5138329018986636,4.765505800405002,6.527676198871102,dark,4.810283783019805,low
4.4749458961666475,1.5907087302921816,7.860566212989542,5.061154097628893,1.522827568723148,5.365851939815862,8.913971941106265,4.220301244020337,3.129488044367566,dark,3.8244264710147324,low
4.552950315886555,0.8325151910041803,8.18032283972771,9.864906905267876,2.0036099108914875,4.002655562531791,6.0133646194753165,6.34402568749107,5.351482765961235,medium,4.831471335360259,low
4.693689004154152,1.0663665943195393,4.920249833316397,7.948112286789914,5.642757124410953,8.124023823322329,3.082425727391632,6.180340857760738,4.862345427624897,medium,4.414191094200819,low
4.83500801272635,1.0772897559056858,8.360507945575193,1.2445067910300383,3.4083340905517434,5.061647017263295,5.521845584497388,2.453120506578161,1.6740625780178537,medium,3.9918361666956605,low
4.006992735277303,1.606271292318474,2.081881498335476,1.5868413213444286,8.51932203167975,2.6509797676309104,7.583377237328042,5.2456585376659515,1.9554431819272051,light,3.135072165544882,low
4.063374428959916,0.8236526453052371,5.900401881647646,5.175382391310995,1.1322404978945846,8.69476617605327,9.623062080274904,5.981245985888649,8.537252676568972,medium,5.082326318763837,medium
3.6409729097613033,0.9249302983814887,1.0518279444830942,9.182981852754041,4.411846438047426,8.943038890951126,2.9840140382087705,6.1325824485825144,3.1583795698593122,light,4.279555787039709,low
4.367420211494261,1.759899302447827,3.9212724691024325,5.848316181574428,4.0361099209218345,5.196787805261531,8.975635949164106,2.890964736211166,2.7546244434876748,light,4.1764625612813955,low
3.553913410695113,1.0142535944652005,4.298153813842581,5.480312572308612,1.1739486782584092,1.6812975457880872,9.408737027507412,7.6804425302705805,5.544203061251253,medium,2.907407706322332,low
4.19839702719869,1.5832953294222496,4.565554224483298,1.9492632996096753,2.119315591004592,4.490434809252381,9.247784900788597,1.2267918533896267,7.918724182262617,medium,3.419562163764694,low
4.313966952061365,1.0858193372560718,7.25920486020876,6.911020942518647,4.722784074267717,8.231838935163431,6.718729211757188,4.193486699888464,1.5575186672108914,medium,4.63689747252327,low
3.9298118781924267,0.9193296713112142,4.4970229114331115,8.39892844540203,5.43578126002702,9.115966256916058,6.668385889912369,8.021913836820701,6.1912712767443026,light,4.20384491461889,low
4.386249890853517,1.091806629199345,5.038242603602776,4.423780067568061,4.638607725293822,2.8312546824783626,4.628895698654405,6.075036289498621,2.0728939855651602,dark,3.7155470699959645,low
3.5457503749085744,1.666720318226791,3.1378971778689473,7.980506658327947,5.778439105708845,1.6027625082274437,7.771580940734091,3.350461892597742,1.3281494574305661,medium,4.547631444822292,low
3.5560222831238217,1.8268357617275428,4.35926612466406,9.680289885107305,6.356185074151134,8.896154078195547,5.781646165158388,7.254578074087429,1.4746955694599566,medium,5.516309673924857,medium
4.733900840989487,1.7962638374803899,3.045426645368363,2.833898132149202,1.0893143901505207,4.504644450809877,7.096942641054651,6.106518497404661,8.507476973875972,medium,3.3479156969279393,low
4.0402859621168945,1.2766202355421459,1.6587633139159927,5.709966680752672,5.176856435081535,5.87584867840807,4.856121134639159,8.166192485107484,2.061752352652554,light,3.1915897145696053,low
3.690590768977827,1.6017021638847755,6.431037340432401,3.58424162276118,9.671493167988295,9.71259230845683,7.583468176388251,7.61522667570841,1.4063622797106277,light,4.712731185889699,low
4.283364890082207,1.0459811544989852,7.013915186995146,8.135689771304554,5.671290521165939,1.5990825512280056,8.420243658440942,6.490971298326112,4.94109898428621,dark,3.682063628809204,low
4.654990329647916,1.151777276313216,6.575413114086531,6.198340292930418,7.097880407130579,6.83486206706886,2.317926309425345,5.393599077797326,8.595941247478223,medium,3.9143580468416403,low
3.8237315412452646,1.8756029822253437,5.171446394205152,6.711241757952734,3.8067747212519487,1.6669488031738036,8.496367440168052,2.1986391310077105,3.361675388403717,light,3.8705407046604345,low
4.4343357137285,0.8156023082128833,4.418072021613068,8.181227436543047,7.965922403374863,4.379220356198504,5.862668786112765,3.351997160968454,4.795413557733248,dark,4.354258811821003,low
3.6280211974906518,0.9026102370253617,8.770002846146427,4.563734253962094,7.956293336885036,8.234330906741022,8.60199318181202,4.771895256253767,1.359302793073761,medium,5.596108290823074,medium
3.5775225817529117,1.0494635061752329,5.671736066225963,9.23581061566339,5.69166442888725,4.90125009480071,4.881715357069131,6.393693583057498,5.041706627213883,light,3.9737440052255866,low
4.297031947352222,0.8318386446485837,5.312636898667579,5.797259805215259,9.784124409512922,9.974641185126554,4.411364368447315,5.6233706969377435,6.198517725734203,medium,5.1035401453018245,medium
4.310952682415159,1.0177225221077568,1.2307785922579213,2.421593405518132,2.1299519328638805,6.031533564519419,9.235546592655002,3.5936607336357653,6.138163483769303,medium,2.3404949561521544,low
4.45614485224731,1.4996498731636305,4.071230448635407,7.263092063519222,1.152528984006229,3.8904593737235813,3.2605234079356116,1.058179220107395,3.9918402295692865,light,3.0828857587229814,low
4.589137000583992,1.3057094607109976,4.421760569072713,8.13935215394429,7.931423905813864,2.981001933142778,8.597910927575288,5.466152997107326,3.8397986259682195,light,4.4207971672592015,low
4.963778119193802,1.8712060532923698,4.589405028072104,3.85085509360774,8.264399836283943,4.154684808575457,5.356185152584637,3.570633897060188,1.959612570429381,light,4.119045528870734,low
4.274450522451793,1.780932274086129,6.221551323045991,8.714613312988778,2.0818650620851864,4.352799463835957,5.626858982961338,7.611474706394816,4.301184885816415,medium,4.563522313695587,low
3.984434709411869,1.2101808220374513,5.802422920541906,9.155289292891897,3.390245496627455,1.6184230995156488,3.7762145334053563,1.2155163874343513,1.8954520198566818,medium,4.041361078557871,low
4.692779292153055,1.111308120117551,6.471145835141002,3.4921403864002802,1.1579712702996603,4.326167794840958,6.157379805571141,6.263450301752118,7.899363502408464,dark,4.234391763240106,low
3.906248376893111,1.2556308898007202,7.883949353879155,9.851693254436999,3.639777497025082,5.178146677653024,3.9269007664859017,9.473268137554589,9.696468679733673,medium,4.641016891037313,low
4.158457131058454,1.5083539310177692,8.316871648444842,2.266403752438826,7.958276865268044,7.504639770149242,1.3534247281748708,2.5696834040034955,9.730670110000363,light,4.39561840861971,low
3.617684572013399,1.1216763689874516,7.46310768603845,2.81814101562241,5.6616447494132105,6.910565362494472,3.4479874480992043,5.244845416755358,8.785639894378544,medium,4.5165192559136225,low
3.5380261151231864,1.548978689418961,9.599713263594412,2.658023553142235,4.132860338514593,7.378890897062388,1.057411390659316,1.8227979263542435,6.407129344056572,dark,4.448300424002288,low
4.943972622016887,1.2912939826294885,1.1640932440872547,9.045907390070834,4.345653654156973,1.0752731368917139,9.80519308351171,6.631137210352174,7.307791275194919,dark,3.6370787043597823,low
4.753970180768309,1.4624566170223763,2.7620018711519148,6.8886329709246565,1.0121826314392135,2.9590065962248246,9.691724888377728,5.954785125366031,3.5668522241237266,light,4.030425524545752,low
4.543961309140547,1.32335183496238,1.068065874803279,2.3689385490004558,3.698204748087123,6.955158595598708,4.556397677250745,4.666289717915491,6.676933781553585,light,3.6690977628689967,low
